Run,analyte_type,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,biospecimen_repository,biospecimen_repository_sample_id,body_site,Bytes,Center Name,Consent_Code,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,gap_accession,Instrument,is_tumor,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,study_design,study_name,submitted_subject_id,sex,AssemblyName,histological_type,molecular_data_type,alignment_software (exp),AvgReadLength (run),coverage (run),lsid (exp),lsid (run),project (exp),project (run),run_barcode (run),run_name (run),work_request (exp),work_request (run),flowcell_barcode (run),gssr_id (exp),gssr_id (run),material_type (exp),read_group_id (run),research_project (exp),research_project (run),root_sample_id (exp),root_sample_id (run),sample_id (exp),Sample_ID (run),analysis_type (exp),analysis_type (run),instrument_name (run),lane (run),library_type (exp),library_type (run),sample_type (exp),product_order (exp),product_order (run),data_type (exp),data_type (run),product_part_number (exp),product_part_number (run),sample_barcode (exp),sample_barcode (run),is_technical_control,target_set (exp),primary_disease (exp),secondary_accessions (run),Alignment_Provider (run)
SRR1365534,RNA:Total RNA,RNA-Seq,152,7146846048,PRJNA75899,SAMN02793475,GTEx,GTEX-ZUA1-1526-SM-59HLS,Breast - Mammary Tissue,3620811399,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX582989,phs000424,Illumina HiSeq 2000,No,Solexa-208191,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-09T00:00:00Z,GTEX-ZUA1-1526-SM-59HLS,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZUA1,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:59HLS,broadinstitute.org:bsp.prod.sample:59HLS,G52560,G52560,H7573ADXX140113,140113_SL-HDE_0309_BFCH7573ADXX,39175,39175,H7573ADXX,456317.0,456317.0,RNA:Total RNA,H7573.2,RP-16,RP-16,SM-4A5OS,SM-4A5OS,SM-59HLS,SM-59HLS,Resequencing,Resequencing,SL-HDE,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2455,PDO-2455,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1365622,RNA:Total RNA,RNA-Seq,152,4598925832,PRJNA75899,SAMN02790232,GTEx,GTEX-ZV7C-1826-SM-5NQ83,Breast - Mammary Tissue,2089452917,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX583035,phs000424,Illumina HiSeq 2000,No,Solexa-231053,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-09T00:00:00Z,GTEX-ZV7C-1826-SM-5NQ83,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZV7C,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5NQ83,broadinstitute.org:bsp.prod.sample:5NQ83,G62502,G62502,H7G94ADXX140320,140320_SL-HDE_0374_AFCH7G94ADXX,40118,40118,H7G94ADXX,508610.0,508610.0,RNA:Total RNA,H7G94.2,RP-16,RP-16,SM-4A9PM,SM-4A9PM,SM-5NQ83,SM-5NQ83,Resequencing,Resequencing,SL-HDE,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3016,PDO-3016,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1366790,RNA:Total RNA,RNA-Seq,152,6834123072,PRJNA75899,SAMN02788217,GTEx,GTEX-11ILO-2226-SM-5A5L1,Breast - Mammary Tissue,3155435933,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX583495,phs000424,Illumina HiSeq 2000,No,Solexa-212860,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-09T00:00:00Z,GTEX-11ILO-2226-SM-5A5L1,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-11ILO,female,GCF_000001405.25,Breast,RNA Seq (NGS),,,,broadinstitute.org:bsp.prod.sample:5A5L1,broadinstitute.org:bsp.prod.sample:5A5L1,G53052,G53052,H7CRHADXX140128,140128_SL-HBV_0304_AFCH7CRHADXX,39180,39180,H7CRHADXX,459935.0,459935.0,RNA:Total RNA,H7CRH.1,RP-16,RP-16,SM-4GHJD,SM-4GHJD,SM-5A5L1,SM-5A5L1,Resequencing,Resequencing,SL-HBV,1,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2463,PDO-2463,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1367024,RNA:Total RNA,RNA-Seq,152,8144154376,PRJNA75899,SAMN02791349,GTEx,GTEX-12WSB-0626-SM-59HJO,Breast - Mammary Tissue,4152939588,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX583603,phs000424,Illumina HiSeq 2000,No,Solexa-208117,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-09T00:00:00Z,GTEX-12WSB-0626-SM-59HJO,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-12WSB,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:59HJO,broadinstitute.org:bsp.prod.sample:59HJO,G52629,G52629,H7545ADXX140113,140113_SL-HDH_0305_BFCH7545ADXX,39175,39175,H7545ADXX,456243.0,456243.0,RNA:Total RNA,H7545.1,RP-16,RP-16,SM-4PPI2,SM-4PPI2,SM-59HJO,SM-59HJO,Resequencing,Resequencing,SL-HDH,1,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2455,PDO-2455,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1396682,RNA:Total RNA,RNA-Seq,152,6087761576,PRJNA75899,SAMN02789687,GTEx,GTEX-YEC3-1026-SM-5IFI5,Breast - Mammary Tissue,3065853297,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX598492,phs000424,Illumina HiSeq 2000,No,Solexa-224809,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-14T00:00:00Z,GTEX-YEC3-1026-SM-5IFI5,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-YEC3,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5IFI5,broadinstitute.org:bsp.prod.sample:5IFI5,G61207,G61207,C37U7ACXX140313,140313_SL-HBC_0361_AFCC37U7ACXX,40043,40043,C37U7ACXX,497390.0,497390.0,RNA:Total RNA,C37U7.2,RP-16,RP-16,SM-3TYKW,SM-3TYKW,SM-5IFI5,SM-5IFI5,Resequencing,Resequencing,SL-HBC,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2905,PDO-2905,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1400159,RNA:Total RNA,RNA-Seq,152,5806147376,PRJNA75899,SAMN02788137,GTEx,GTEX-1313W-0826-SM-5EQ4T,Breast - Mammary Tissue,2690864222,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX599747,phs000424,Illumina HiSeq 2000,No,Solexa-216181,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-14T00:00:00Z,GTEX-1313W-0826-SM-5EQ4T,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-1313W,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5EQ4T,broadinstitute.org:bsp.prod.sample:5EQ4T,G58521,G58521,H7B65ADXX140208,140208_SL-HBW_0338_BFCH7B65ADXX,39961,39961,H7B65ADXX,479885.0,479885.0,RNA:Total RNA,H7B65.2,RP-16,RP-16,SM-4SH3W,SM-4SH3W,SM-5EQ4T,SM-5EQ4T,Resequencing,Resequencing,SL-HBW,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2832,PDO-2832,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1401017,RNA:Total RNA,RNA-Seq,152,5007010112,PRJNA75899,SAMN02791967,GTEx,GTEX-ZEX8-2226-SM-57WC6,Breast - Mammary Tissue,2333226914,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX600106,phs000424,Illumina HiSeq 2000,No,Solexa-206127,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-14T00:00:00Z,GTEX-ZEX8-2226-SM-57WC6,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZEX8,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:57WC6,broadinstitute.org:bsp.prod.sample:57WC6,G52308,G52308,H7A35ADXX131219,131219_SL-HDD_0302_AFCH7A35ADXX,39170,39170,H7A35ADXX,448414.0,448414.0,RNA:Total RNA,H7A35.2,RP-16,RP-16,SM-41VNV,SM-41VNV,SM-57WC6,SM-57WC6,Resequencing,Resequencing,SL-HDD,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2451,PDO-2451,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1403814,RNA:Total RNA,RNA-Seq,152,7577264144,PRJNA75899,SAMN02792866,GTEx,GTEX-13D11-1026-SM-5IJFB,Breast - Mammary Tissue,4068524069,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX601111,phs000424,Illumina HiSeq 2000,No,Solexa-224733,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-15T00:00:00Z,GTEX-13D11-1026-SM-5IJFB,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-13D11,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5IJFB,broadinstitute.org:bsp.prod.sample:5IJFB,G60189,G60189,C37H6ACXX140309,140309_SL-HEE_0143_AFCC37H6ACXX,40029,40029,C37H6ACXX,497833.0,497833.0,RNA:Total RNA,C37H6.8,RP-16,RP-16,SM-4W1JF,SM-4W1JF,SM-5IJFB,SM-5IJFB,Resequencing,Resequencing,SL-HEE,8,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2908,PDO-2908,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1404442,RNA:Total RNA,RNA-Seq,152,9488932272,PRJNA75899,SAMN02793189,GTEx,GTEX-ZC5H-2626-SM-5J2MG,Breast - Mammary Tissue,5124836636,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX601349,phs000424,Illumina HiSeq 2000,No,Solexa-226905,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-15T00:00:00Z,GTEX-ZC5H-2626-SM-5J2MG,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZC5H,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5J2MG,broadinstitute.org:bsp.prod.sample:5J2MG,G60351,G60351,H7G6RADXX140303,140303_SL-HBW_0361_AFCH7G6RADXX,40031,40031,H7G6RADXX,499363.0,499363.0,RNA:Total RNA,H7G6R.2,RP-16,RP-16,SM-3YX9Z,SM-3YX9Z,SM-5J2MG,SM-5J2MG,Resequencing,Resequencing,SL-HBW,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2910,PDO-2910,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1404887,RNA:Total RNA,RNA-Seq,152,6363176760,PRJNA75899,SAMN02791845,GTEx,GTEX-1211K-1926-SM-5EQLB,Breast - Mammary Tissue,2948578454,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX601481,phs000424,Illumina HiSeq 2000,No,Solexa-218749,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-15T00:00:00Z,GTEX-1211K-1926-SM-5EQLB,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-1211K,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5EQLB,broadinstitute.org:bsp.prod.sample:5EQLB,G59160,G59160,H7C49ADXX140216,140216_SL-HDF_0371_AFCH7C49ADXX,40007,40007,H7C49ADXX,479987.0,479987.0,RNA:Total RNA,H7C49.1,RP-16,RP-16,SM-4M8J1,SM-4M8J1,SM-5EQLB,SM-5EQLB,Resequencing,Resequencing,SL-HDF,1,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2872,PDO-2872,RNA,RNA,P-RNA-0002,P-RNA-0002,,,Yes,,,,
SRR615910,RNA:Total RNA,RNA-Seq,152,7726999040,PRJNA75899,SAMN01772815,GTEx,GTEX-R55F-1726-SM-2TF4R,Breast - Mammary Tissue,3962115589,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX204070,phs000424,Illumina HiSeq 2000,No,Solexa-93751,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2012-11-09T00:00:00Z,GTEX-R55F-1726-SM-2TF4R,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-R55F,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:2TF4R,broadinstitute.org:bsp.prod.sample:2TF4R,G18595,G18595,C0LMTACXX120523,120523_SL-HBC_0241_AFCC0LMTACXX,29807,29807,,,,,,,,,,,,,,,,,,,,,,,,,186985.0,186985.0,,,,,
SRR808428,RNA:Total RNA,RNA-Seq,152,9672979192,PRJNA75899,SAMN01993850,GTEx,GTEX-WYBS-0926-SM-3NM94,Breast - Mammary Tissue,5219563094,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX259985,phs000424,Illumina HiSeq 2000,No,Solexa-130131,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2013-04-04T00:00:00Z,GTEX-WYBS-0926-SM-3NM94,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-WYBS,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:3NM94,broadinstitute.org:bsp.prod.sample:3NM94,G26554,G26554,C19BLACXX121201,121201_SL-HBC_0271_BFCC19BLACXX,33577,33577,C19BLACXX,263463.0,263463.0,RNA:Total RNA,C19BL.4,,,SM-3DTRY,SM-3DTRY,SM-3NM94,SM-3NM94,,,,,,,Normal,,,,,,,,,,,,,
SRR808942,RNA:Total RNA,RNA-Seq,152,10072582784,PRJNA75899,SAMN01993977,GTEx,GTEX-X4EP-2926-SM-3P5YQ,Breast - Mammary Tissue,5244483282,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX260063,phs000424,Illumina HiSeq 2000,No,Solexa-130263,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2013-04-04T00:00:00Z,GTEX-X4EP-2926-SM-3P5YQ,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-X4EP,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:3P5YQ,broadinstitute.org:bsp.prod.sample:3P5YQ,G26722,G26722,C19PAACXX121201,121201_SL-HBE_0195_BFCC19PAACXX,33651,33651,C19PAACXX,267295.0,267295.0,RNA:Total RNA,C19PA.4,RP-16,RP-16,SM-3H4H9,SM-3H4H9,SM-3P5YQ,SM-3P5YQ,,,,,,,Normal,PDO-17,PDO-17,,,,,,,,,,,
SRR811073,RNA:Total RNA,RNA-Seq,152,7676702544,PRJNA75899,SAMN01994161,GTEx,GTEX-X15G-1626-SM-3NMB3,Breast - Mammary Tissue,3993252013,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX260387,phs000424,Illumina HiSeq 2000,No,Solexa-129939,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2013-04-04T00:00:00Z,GTEX-X15G-1626-SM-3NMB3,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-X15G,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:3NMB3,broadinstitute.org:bsp.prod.sample:3NMB3,G26622,G26622,D1DL1ACXX121202,121202_SL-HBD_0334_BFCD1DL1ACXX,33650,33650,D1DL1ACXX,263340.0,263340.0,RNA:Total RNA,D1DL1.3,RP-16,RP-16,SM-3G3WE,SM-3G3WE,SM-3NMB3,SM-3NMB3,,,,,,,Normal,PDO-16,PDO-16,,,,,,,,,,,
SRR1464702,RNA:Total RNA,RNA-Seq,152,4930207704,PRJNA75899,SAMN02788917,GTEx,GTEX-Y8E4-1626-SM-5S2MW,Breast - Mammary Tissue,2116813146,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX627838,phs000424,Illumina HiSeq 2000,No,Solexa-233115,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-27T00:00:00Z,GTEX-Y8E4-1626-SM-5S2MW,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-Y8E4,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5S2MW,broadinstitute.org:bsp.prod.sample:5S2MW,G65127,G65127,H7GE0ADXX140330,140330_SL-HDF_0416_AFCH7GE0ADXX,40209,40209,H7GE0ADXX,517586.0,517586.0,RNA:Total RNA,H7GE0.2,RP-16,RP-16,SM-3SPBG,SM-3SPBG,SM-5S2MW,SM-5S2MW,Resequencing,Resequencing,SL-HDF,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3103,PDO-3103,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1464788,RNA:Total RNA,RNA-Seq,152,5918262272,PRJNA75899,SAMN02791163,GTEx,GTEX-145LT-0726-SM-5S2VM,Breast - Mammary Tissue,2724435922,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX627883,phs000424,Illumina HiSeq 2000,No,Solexa-233624,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-27T00:00:00Z,GTEX-145LT-0726-SM-5S2VM,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-145LT,male,GCF_000001405.25,Breast,RNA Seq (NGS),,,,broadinstitute.org:bsp.prod.sample:5S2VM,broadinstitute.org:bsp.prod.sample:5S2VM,G65720,G65720,H7G9TADXX140401,140401_SL-HDF_0421_BFCH7G9TADXX,40228,40228,H7G9TADXX,517894.0,517894.0,RNA:Total RNA,H7G9T.1,RP-16,RP-16,SM-53TQ4,SM-53TQ4,SM-5S2VM,SM-5S2VM,Resequencing,Resequencing,SL-HDF,1,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3130,PDO-3130,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1465693,RNA:Total RNA,RNA-Seq,152,4893688032,PRJNA75899,SAMN02792699,GTEx,GTEX-13OW5-2226-SM-5L3HC,Breast - Mammary Tissue,2238829917,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX628229,phs000424,Illumina HiSeq 2000,No,Solexa-229321,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-27T00:00:00Z,GTEX-13OW5-2226-SM-5L3HC,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-13OW5,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5L3HC,broadinstitute.org:bsp.prod.sample:5L3HC,G60950,G60950,C36EUACXX140314,140314_SL-HBS_0288_AFCC36EUACXX,40037,40037,C36EUACXX,503613.0,503613.0,RNA:Total RNA,C36EU.2,RP-16,RP-16,SM-4YTNX,SM-4YTNX,SM-5L3HC,SM-5L3HC,Resequencing,Resequencing,SL-HBS,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2916,PDO-2916,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1467522,RNA:Total RNA,RNA-Seq,152,6287010776,PRJNA75899,SAMN02792776,GTEx,GTEX-ZAB4-2526-SM-5HL8M,Breast - Mammary Tissue,2858849141,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX628968,phs000424,Illumina HiSeq 2000,No,Solexa-222951,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-27T00:00:00Z,GTEX-ZAB4-2526-SM-5HL8M,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZAB4,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5HL8M,broadinstitute.org:bsp.prod.sample:5HL8M,G59916,G59916,H7H3JADXX140227,140227_SL-HCC_0416_BFCH7H3JADXX,40025,40025,H7H3JADXX,494600.0,494600.0,RNA:Total RNA,H7H3J.2,RP-16,RP-16,SM-3X6F8,SM-3X6F8,SM-5HL8M,SM-5HL8M,Resequencing,Resequencing,SL-HCC,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2896,PDO-2896,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1469237,RNA:Total RNA,RNA-Seq,152,6334137616,PRJNA75899,SAMN02789413,GTEx,GTEX-13FTW-1426-SM-5LZWZ,Breast - Mammary Tissue,2974634321,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX629754,phs000424,Illumina HiSeq 2000,No,Solexa-230216,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-27T00:00:00Z,GTEX-13FTW-1426-SM-5LZWZ,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-13FTW,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5LZWZ,broadinstitute.org:bsp.prod.sample:5LZWZ,G62006,G62006,C37JGACXX140319,140319_SL-HEE_0148_BFCC37JGACXX,40113,40113,C37JGACXX,504731.0,504731.0,RNA:Total RNA,C37JG.4,RP-16,RP-16,SM-4WQOT,SM-4WQOT,SM-5LZWZ,SM-5LZWZ,Resequencing,Resequencing,SL-HEE,4,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3011,PDO-3011,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1469279,RNA:Total RNA,RNA-Seq,152,7291816808,PRJNA75899,SAMN02791171,GTEx,GTEX-11O72-2126-SM-5N9FO,Breast - Mammary Tissue,3621137935,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX629769,phs000424,Illumina HiSeq 2000,No,Solexa-230683,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-27T00:00:00Z,GTEX-11O72-2126-SM-5N9FO,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-11O72,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5N9FO,broadinstitute.org:bsp.prod.sample:5N9FO,G62379,G62379,C37J2ACXX140319,140319_SL-HEA_0136_BFCC37J2ACXX,40117,40117,C37J2ACXX,507319.0,507319.0,RNA:Total RNA,C37J2.2,RP-16,RP-16,SM-4I3NZ,SM-4I3NZ,SM-5N9FO,SM-5N9FO,Resequencing,Resequencing,SL-HEA,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3015,PDO-3015,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1429181,RNA:Total RNA,RNA-Seq,152,7675189688,PRJNA75899,SAMN02789649,GTEx,GTEX-1192X-2326-SM-5987X,Breast - Mammary Tissue,3920371131,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX612996,phs000424,Illumina HiSeq 2000,No,Solexa-206566,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-21T00:00:00Z,GTEX-1192X-2326-SM-5987X,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-1192X,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5987X,broadinstitute.org:bsp.prod.sample:5987X,G52471,G52471,H7A4PADXX140109,140109_SL-HBW_0315_AFCH7A4PADXX,39172,39172,H7A4PADXX,454799.0,454799.0,RNA:Total RNA,H7A4P.1,RP-16,RP-16,SM-4EVBR,SM-4EVBR,SM-5987X,SM-5987X,Resequencing,Resequencing,SL-HBW,1,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2454,PDO-2454,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1430615,RNA:Total RNA,RNA-Seq,152,6287847232,PRJNA75899,SAMN02790294,GTEx,GTEX-147F4-2826-SM-5NQBN,Breast - Mammary Tissue,3118600943,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX613593,phs000424,Illumina HiSeq 2000,No,Solexa-231217,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-21T00:00:00Z,GTEX-147F4-2826-SM-5NQBN,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-147F4,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5NQBN,broadinstitute.org:bsp.prod.sample:5NQBN,G62599,G62599,H7G9FADXX140319,140319_SL-HBW_0374_BFCH7G9FADXX,40119,40119,H7G9FADXX,508735.0,508735.0,RNA:Total RNA,H7G9F.2,RP-16,RP-16,SM-55LSK,SM-55LSK,SM-5NQBN,SM-5NQBN,Resequencing,Resequencing,SL-HBW,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3017,PDO-3017,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
